time,open,high,low,close,Volume
2024-09-25T14:00:00Z,1.12,1.14,1.12,1.14,1702
2024-09-25T14:04:00Z,1.11,1.11,1.11,1.11,200
2024-09-25T14:06:00Z,1.12,1.14,1.12,1.14,4757
2024-09-25T14:07:00Z,1.14,1.14,1.14,1.14,1
2024-09-25T14:08:00Z,1.15,1.15,1.05,1.05,2025
2024-09-25T14:09:00Z,1.1,1.12,1.1,1.12,1200
2024-09-25T14:10:00Z,1.12,1.12,1.11,1.11,220
2024-09-25T14:11:00Z,1.13,1.14,1.13,1.14,1253
2024-09-25T14:12:00Z,1.14,1.14,1.14,1.14,124
2024-09-25T14:14:00Z,1.14,1.14,1.14,1.14,100
2024-09-25T14:15:00Z,1.15,1.18,1.15,1.18,3467
2024-09-25T14:16:00Z,1.15,1.15,1.15,1.15,300
2024-09-25T14:17:00Z,1.14,1.14,1.14,1.14,300
2024-09-25T14:18:00Z,1.15,1.15,1.15,1.15,100
2024-09-25T14:20:00Z,1.16,1.17,1.16,1.17,999
2024-09-25T14:22:00Z,1.17,1.17,1.17,1.17,1000
2024-09-25T14:23:00Z,1.18,1.18,1.18,1.18,256
2024-09-25T14:24:00Z,1.18,1.18,1.18,1.18,465
2024-09-25T14:25:00Z,1.18,1.19,1.18,1.19,2753
2024-09-25T14:26:00Z,1.19,1.19,1.19,1.19,1520
2024-09-25T14:27:00Z,1.19,1.22,1.19,1.21,8017
2024-09-25T14:28:00Z,1.22,1.23,1.2,1.2,8671
2024-09-25T14:29:00Z,1.19,1.19,1.14,1.16,18349
2024-09-25T14:30:00Z,1.18,1.18,1.17,1.18,2002
2024-09-25T14:31:00Z,1.2,1.2,1.2,1.2,627
2024-09-25T14:32:00Z,1.18,1.18,1.18,1.18,100
2024-09-25T14:33:00Z,1.17,1.17,1.17,1.17,11
2024-09-25T14:34:00Z,1.18,1.19,1.18,1.19,647
2024-09-25T14:35:00Z,1.18,1.18,1.18,1.18,3
2024-09-25T14:36:00Z,1.18,1.18,1.18,1.18,918
2024-09-25T14:37:00Z,1.18,1.18,1.18,1.18,100
2024-09-25T14:40:00Z,1.17,1.17,1.13,1.13,5533
2024-09-25T14:46:00Z,1.17,1.18,1.17,1.18,363
2024-09-25T14:47:00Z,1.17,1.17,1.17,1.17,149
2024-09-25T14:49:00Z,1.16,1.17,1.16,1.17,136
2024-09-25T14:52:00Z,1.17,1.17,1.17,1.17,50
2024-09-25T14:56:00Z,1.15,1.15,1.15,1.15,625
2024-09-25T14:58:00Z,1.16,1.16,1.16,1.16,100
2024-09-25T14:59:00Z,1.16,1.17,1.16,1.17,300
2024-09-25T15:00:00Z,1.17,1.17,1.17,1.17,100
2024-09-25T15:01:00Z,1.17,1.17,1.17,1.17,100
2024-09-25T15:02:00Z,1.17,1.17,1.16,1.16,400
2024-09-25T15:03:00Z,1.15,1.15,1.15,1.15,475
2024-09-25T15:05:00Z,1.14,1.14,1.14,1.14,400
2024-09-25T15:06:00Z,1.14,1.16,1.14,1.14,709
2024-09-25T15:07:00Z,1.13,1.13,1.1,1.1,502
2024-09-25T15:08:00Z,1.11,1.11,1.11,1.11,100
2024-09-25T15:11:00Z,1.11,1.11,1.07,1.1,1078
2024-09-25T15:12:00Z,1.08,1.09,1.08,1.08,1618
2024-09-25T15:13:00Z,1.09,1.09,1.09,1.09,100
2024-09-25T15:18:00Z,1.11,1.11,1.11,1.11,300
2024-09-25T15:21:00Z,1.13,1.13,1.13,1.13,322
2024-09-25T15:22:00Z,1.14,1.14,1.14,1.14,1420
2024-09-25T15:24:00Z,1.13,1.13,1.13,1.13,100
2024-09-25T15:25:00Z,1.14,1.14,1.13,1.14,1962
2024-09-25T15:26:00Z,1.14,1.14,1.14,1.14,100
2024-09-25T15:28:00Z,1.15,1.15,1.15,1.15,5239
2024-09-25T15:29:00Z,1.16,1.16,1.16,1.16,82
2024-09-25T15:32:00Z,1.15,1.15,1.15,1.15,400
2024-09-25T15:36:00Z,1.15,1.15,1.15,1.15,600
2024-09-25T15:41:00Z,1.15,1.15,1.15,1.15,5
2024-09-25T15:49:00Z,1.15,1.15,1.15,1.15,20
2024-09-25T15:52:00Z,1.14,1.15,1.14,1.15,880
2024-09-25T15:54:00Z,1.15,1.15,1.15,1.15,100
2024-09-25T16:01:00Z,1.14,1.14,1.13,1.13,800
2024-09-25T16:02:00Z,1.14,1.14,1.14,1.14,107
2024-09-25T16:04:00Z,1.13,1.15,1.13,1.13,8524
2024-09-25T16:06:00Z,1.14,1.14,1.14,1.14,200
2024-09-25T16:08:00Z,1.14,1.14,1.14,1.14,11
2024-09-25T16:11:00Z,1.14,1.14,1.14,1.14,100
2024-09-25T16:16:00Z,1.14,1.14,1.14,1.14,247
2024-09-25T16:19:00Z,1.15,1.15,1.15,1.15,70
2024-09-25T16:20:00Z,1.15,1.15,1.15,1.15,1250
2024-09-25T16:25:00Z,1.16,1.16,1.16,1.16,4958
2024-09-25T16:29:00Z,1.15,1.15,1.15,1.15,100
2024-09-25T16:54:00Z,1.14,1.14,1.14,1.14,1
2024-09-25T16:59:00Z,1.13,1.13,1.13,1.13,227
2024-09-25T17:00:00Z,1.12,1.12,1.1,1.1,3935
2024-09-25T17:03:00Z,1.1,1.1,1.1,1.1,100
2024-09-25T17:05:00Z,1.14,1.15,1.14,1.15,6061
2024-09-25T17:19:00Z,1.14,1.15,1.14,1.15,4733
2024-09-25T17:22:00Z,1.14,1.14,1.14,1.14,1000
2024-09-25T17:26:00Z,1.14,1.15,1.14,1.15,603
2024-09-25T17:30:00Z,1.16,1.17,1.16,1.17,8689
2024-09-25T17:33:00Z,1.15,1.15,1.15,1.15,500
2024-09-25T17:34:00Z,1.15,1.15,1.15,1.15,200
2024-09-25T17:41:00Z,1.15,1.15,1.15,1.15,5881
2024-09-25T17:42:00Z,1.16,1.16,1.16,1.16,400
2024-09-25T17:44:00Z,1.15,1.15,1.15,1.15,100
2024-09-25T17:48:00Z,1.16,1.16,1.16,1.16,100
2024-09-25T17:54:00Z,1.17,1.17,1.17,1.17,200
2024-09-25T17:55:00Z,1.17,1.17,1.17,1.17,200
2024-09-25T17:56:00Z,1.17,1.17,1.17,1.17,200
2024-09-25T17:57:00Z,1.17,1.17,1.17,1.17,200
2024-09-25T17:58:00Z,1.17,1.17,1.17,1.17,100
2024-09-25T18:06:00Z,1.17,1.17,1.17,1.17,100
2024-09-25T18:07:00Z,1.17,1.17,1.17,1.17,200
2024-09-25T18:08:00Z,1.17,1.17,1.17,1.17,300
2024-09-25T18:09:00Z,1.17,1.17,1.17,1.17,200
2024-09-25T18:10:00Z,1.17,1.18,1.17,1.18,5796
2024-09-25T18:12:00Z,1.18,1.18,1.18,1.18,100
2024-09-25T18:13:00Z,1.18,1.18,1.18,1.18,211
2024-09-25T18:14:00Z,1.18,1.2,1.18,1.2,7895
2024-09-25T18:15:00Z,1.21,1.21,1.19,1.19,200
2024-09-25T18:18:00Z,1.19,1.21,1.19,1.21,2267
2024-09-25T18:19:00Z,1.17,1.17,1.17,1.17,100
2024-09-25T18:21:00Z,1.19,1.19,1.19,1.19,100
2024-09-25T18:23:00Z,1.21,1.21,1.21,1.21,70
2024-09-25T18:25:00Z,1.19,1.21,1.19,1.21,3734
2024-09-25T18:30:00Z,1.2,1.2,1.2,1.2,100
2024-09-25T18:31:00Z,1.21,1.21,1.21,1.21,76
2024-09-25T18:32:00Z,1.21,1.21,1.21,1.21,181
2024-09-25T18:33:00Z,1.21,1.21,1.21,1.21,100
2024-09-25T18:34:00Z,1.21,1.21,1.21,1.21,61
2024-09-25T18:35:00Z,1.21,1.21,1.21,1.21,3698
2024-09-25T18:43:00Z,1.21,1.21,1.21,1.21,200
2024-09-25T18:44:00Z,1.21,1.21,1.21,1.21,200
2024-09-25T18:45:00Z,1.21,1.21,1.21,1.21,100
2024-09-25T18:46:00Z,1.21,1.21,1.21,1.21,100
2024-09-25T18:49:00Z,1.21,1.21,1.21,1.21,4940
2024-09-25T18:50:00Z,1.21,1.21,1.21,1.21,300
2024-09-25T18:52:00Z,1.21,1.21,1.21,1.21,3652
2024-09-25T18:57:00Z,1.2,1.2,1.2,1.2,10
2024-09-25T18:59:00Z,1.19,1.19,1.14,1.14,1600
2024-09-25T19:00:00Z,1.15,1.15,1.14,1.15,210
2024-09-25T19:03:00Z,1.16,1.16,1.16,1.16,200
2024-09-25T19:04:00Z,1.15,1.15,1.15,1.15,500
2024-09-25T19:21:00Z,1.17,1.18,1.17,1.18,1012
2024-09-25T19:30:00Z,1.19,1.19,1.19,1.19,500
2024-09-25T19:33:00Z,1.18,1.18,1.18,1.18,211
2024-09-25T19:39:00Z,1.18,1.18,1.18,1.18,3019
2024-09-25T19:48:00Z,1.16,1.16,1.13,1.13,2960
2024-09-25T19:52:00Z,1.14,1.14,1.14,1.14,200
2024-09-25T19:55:00Z,1.15,1.15,1.15,1.15,404
2024-09-25T19:58:00Z,1.15,1.15,1.15,1.15,100
2024-09-25T19:59:00Z,1.15,1.15,1.15,1.15,7
2024-09-25T20:03:00Z,1.15,1.15,1.15,1.15,500
2024-09-25T20:05:00Z,1.15,1.15,1.15,1.15,57
2024-09-25T20:07:00Z,1.15,1.15,1.15,1.15,86
2024-09-25T20:09:00Z,1.15,1.15,1.15,1.15,370
2024-09-25T20:12:00Z,1.15,1.15,1.15,1.15,860
2024-09-25T20:14:00Z,1.15,1.15,1.15,1.15,127
2024-09-25T20:35:00Z,1.15,1.15,1.15,1.15,100
2024-09-25T20:36:00Z,1.15,1.15,1.15,1.15,201
2024-09-25T20:50:00Z,1.15,1.15,1.15,1.15,1203
2024-09-25T21:17:00Z,1.15,1.15,1.15,1.15,23
2024-09-25T21:27:00Z,1.15,1.15,1.15,1.15,10
2024-09-25T21:35:00Z,1.145,1.15,1.145,1.15,19
2024-09-25T21:55:00Z,1.14,1.14,1.14,1.14,300
2024-09-25T22:08:00Z,1.14,1.14,1.14,1.14,23
2024-09-25T22:09:00Z,1.14,1.14,1.14,1.14,250
2024-09-25T22:14:00Z,1.14,1.14,1.14,1.14,54
2024-09-25T22:17:00Z,1.15,1.15,1.15,1.15,127
2024-09-25T22:29:00Z,1.14,1.14,1.14,1.14,132
2024-09-25T22:31:00Z,1.14,1.14,1.14,1.14,100
2024-09-25T22:41:00Z,1.14,1.14,1.14,1.14,941
2024-09-25T23:00:00Z,1.15,1.15,1.15,1.15,327
2024-09-25T23:16:00Z,1.15,1.15,1.15,1.15,100
2024-09-25T23:21:00Z,1.15,1.15,1.15,1.15,111
2024-09-25T23:50:00Z,1.14,1.14,1.14,1.14,300
2024-09-26T08:01:00Z,1.15,1.15,1.15,1.15,100
2024-09-26T08:02:00Z,1.14,1.14,1.14,1.14,190
2024-09-26T08:05:00Z,1.1,1.1,1.1,1.1,147
2024-09-26T08:40:00Z,1.11,1.11,1.1,1.1,1094
2024-09-26T08:41:00Z,1.11,1.11,1.11,1.11,21
2024-09-26T08:43:00Z,1.12,1.12,1.11,1.11,87
2024-09-26T08:57:00Z,1.11,1.11,1.11,1.11,16
2024-09-26T09:10:00Z,1.15,1.15,1.15,1.15,10
2024-09-26T09:21:00Z,1.12,1.12,1.12,1.12,13
2024-09-26T09:50:00Z,1.13,1.13,1.13,1.13,100
2024-09-26T09:51:00Z,1.12,1.12,1.12,1.12,200
2024-09-26T10:17:00Z,1.12,1.13,1.12,1.13,586
2024-09-26T10:19:00Z,1.13,1.13,1.13,1.13,1
2024-09-26T10:29:00Z,1.14,1.14,1.14,1.14,20
2024-09-26T10:31:00Z,1.13,1.13,1.13,1.13,53
2024-09-26T10:32:00Z,1.13,1.13,1.12,1.13,569
2024-09-26T11:46:00Z,1.14,1.14,1.14,1.14,7
2024-09-26T11:58:00Z,1.14,1.14,1.14,1.14,26
2024-09-26T12:13:00Z,1.13,1.13,1.13,1.13,69
2024-09-26T12:22:00Z,1.15,1.15,1.15,1.15,920
2024-09-26T12:31:00Z,1.15,1.15,1.15,1.15,80
2024-09-26T12:51:00Z,1.14,1.14,1.14,1.14,100
2024-09-26T12:57:00Z,1.13,1.13,1.12,1.12,250
2024-09-26T13:05:00Z,1.13,1.13,1.13,1.13,4
2024-09-26T13:26:00Z,1.14,1.14,1.14,1.14,118
2024-09-26T13:32:00Z,1.16,1.16,1.16,1.16,50
2024-09-26T13:40:00Z,1.12,1.12,1.12,1.12,4689
2024-09-26T13:43:00Z,1.11,1.11,1.08,1.1,2837
2024-09-26T13:44:00Z,1.09,1.09,1.09,1.09,30
2024-09-26T13:47:00Z,1.14,1.15,1.14,1.15,1200
2024-09-26T13:50:00Z,1.15,1.15,1.15,1.15,254
2024-09-26T13:55:00Z,1.13,1.14,1.13,1.14,1206
2024-09-26T13:57:00Z,1.15,1.15,1.15,1.15,9
2024-09-26T14:01:00Z,1.14,1.14,1.14,1.14,362
2024-09-26T14:05:00Z,1.13,1.13,1.11,1.11,2244
2024-09-26T14:07:00Z,1.12,1.13,1.12,1.13,200
2024-09-26T14:14:00Z,1.11,1.11,1.09,1.09,1525
2024-09-26T14:15:00Z,1.09,1.09,1.09,1.09,1
2024-09-26T14:17:00Z,1.1,1.1,1.1,1.1,200
2024-09-26T14:18:00Z,1.1,1.1,1.09,1.09,293
2024-09-26T14:19:00Z,1.09,1.09,1.08,1.08,1944
2024-09-26T14:22:00Z,1.09,1.09,1.08,1.08,752
2024-09-26T14:32:00Z,1.11,1.11,1.11,1.11,100
2024-09-26T14:40:00Z,1.12,1.12,1.12,1.12,100
2024-09-26T14:52:00Z,1.12,1.12,1.12,1.12,100
2024-09-26T15:02:00Z,1.1,1.1,1.1,1.1,1802
2024-09-26T15:04:00Z,1.1,1.1,1.1,1.1,240
2024-09-26T15:09:00Z,1.11,1.11,1.11,1.11,900
2024-09-26T15:11:00Z,1.14,1.14,1.14,1.14,1080
2024-09-26T15:17:00Z,1.14,1.14,1.14,1.14,100
2024-09-26T15:26:00Z,1.15,1.15,1.15,1.15,602
2024-09-26T15:37:00Z,1.15,1.15,1.15,1.15,467
2024-09-26T15:42:00Z,1.15,1.15,1.15,1.15,2477
2024-09-26T15:43:00Z,1.15,1.15,1.15,1.15,300
2024-09-26T15:45:00Z,1.15,1.15,1.15,1.15,1
2024-09-26T15:48:00Z,1.16,1.16,1.16,1.16,605
2024-09-26T15:52:00Z,1.16,1.16,1.16,1.16,1000
2024-09-26T16:08:00Z,1.17,1.17,1.17,1.17,5142
2024-09-26T16:13:00Z,1.17,1.17,1.17,1.17,100
2024-09-26T16:51:00Z,1.16,1.16,1.16,1.16,335
2024-09-26T16:58:00Z,1.17,1.18,1.17,1.18,1917
2024-09-26T17:00:00Z,1.18,1.18,1.18,1.18,100
2024-09-26T17:03:00Z,1.19,1.2,1.19,1.2,3392
2024-09-26T17:04:00Z,1.2,1.21,1.2,1.21,1365
2024-09-26T17:07:00Z,1.2,1.2,1.2,1.2,200
2024-09-26T17:09:00Z,1.2,1.2,1.2,1.2,1500
2024-09-26T17:11:00Z,1.2,1.2,1.2,1.2,200
2024-09-26T17:28:00Z,1.21,1.21,1.21,1.21,120
2024-09-26T17:29:00Z,1.22,1.23,1.22,1.23,9290
2024-09-26T17:34:00Z,1.22,1.23,1.22,1.23,1564
2024-09-26T17:43:00Z,1.24,1.25,1.24,1.25,10869
2024-09-26T17:45:00Z,1.24,1.24,1.24,1.24,500
2024-09-26T17:55:00Z,1.23,1.23,1.23,1.23,449
2024-09-26T18:00:00Z,1.22,1.22,1.22,1.22,205
2024-09-26T18:11:00Z,1.23,1.23,1.23,1.23,3005
2024-09-26T18:20:00Z,1.225,1.225,1.225,1.225,1
2024-09-26T18:25:00Z,1.23,1.23,1.23,1.23,301
2024-09-26T18:38:00Z,1.23,1.23,1.23,1.23,100
2024-09-26T18:39:00Z,1.23,1.23,1.23,1.23,800
2024-09-26T18:49:00Z,1.23,1.24,1.23,1.24,1772
2024-09-26T18:50:00Z,1.25,1.25,1.25,1.25,300
2024-09-26T18:51:00Z,1.245,1.26,1.245,1.26,1956
2024-09-26T18:58:00Z,1.26,1.27,1.26,1.27,1664
2024-09-26T18:59:00Z,1.27,1.27,1.27,1.27,1100
2024-09-26T19:00:00Z,1.27,1.27,1.27,1.27,120
2024-09-26T19:02:00Z,1.27,1.27,1.27,1.27,200
2024-09-26T19:05:00Z,1.26,1.26,1.26,1.26,400
2024-09-26T19:13:00Z,1.27,1.27,1.27,1.27,4
2024-09-26T19:17:00Z,1.27,1.27,1.27,1.27,1050
2024-09-26T19:24:00Z,1.27,1.27,1.27,1.27,419
2024-09-26T19:29:00Z,1.27,1.27,1.27,1.27,3957
2024-09-26T19:30:00Z,1.27,1.27,1.27,1.27,800
2024-09-26T19:31:00Z,1.27,1.27,1.27,1.27,200
2024-09-26T19:32:00Z,1.27,1.27,1.27,1.27,1100
2024-09-26T19:33:00Z,1.28,1.29,1.28,1.29,6824
2024-09-26T19:37:00Z,1.3,1.3,1.3,1.3,1762
2024-09-26T19:39:00Z,1.29,1.3,1.29,1.3,458
2024-09-26T19:41:00Z,1.29,1.29,1.29,1.29,900
2024-09-26T19:43:00Z,1.29,1.29,1.28,1.28,800
2024-09-26T19:44:00Z,1.28,1.28,1.2,1.2,10277
2024-09-26T19:45:00Z,1.21,1.25,1.21,1.25,1200
2024-09-26T19:46:00Z,1.23,1.25,1.23,1.25,700
2024-09-26T19:49:00Z,1.24,1.24,1.24,1.24,100
2024-09-26T19:50:00Z,1.25,1.25,1.25,1.25,219
2024-09-26T19:51:00Z,1.25,1.25,1.25,1.25,100
2024-09-26T19:55:00Z,1.27,1.27,1.27,1.27,200
2024-09-26T19:56:00Z,1.29,1.29,1.29,1.29,300
2024-09-26T19:57:00Z,1.29,1.29,1.29,1.29,700
2024-09-26T19:58:00Z,1.26,1.27,1.26,1.27,700
2024-09-26T19:59:00Z,1.25,1.25,1.22,1.25,5209
2024-09-26T23:54:00Z,1.25,1.25,1.25,1.25,8
2024-09-26T23:55:00Z,1.25,1.25,1.25,1.25,2
2024-09-26T23:56:00Z,1.17,1.17,1.17,1.17,4466
2024-09-27T08:17:00Z,1.27,1.27,1.27,1.27,172
2024-09-27T08:29:00Z,1.27,1.28,1.27,1.28,77
2024-09-27T08:37:00Z,1.2,1.2,1.2,1.2,1500
2024-09-27T09:17:00Z,1.18,1.18,1.18,1.18,1
2024-09-27T09:24:00Z,1.26,1.26,1.26,1.26,235
2024-09-27T09:45:00Z,1.26,1.26,1.26,1.26,37
2024-09-27T09:53:00Z,1.24,1.24,1.24,1.24,500
2024-09-27T09:56:00Z,1.2,1.2,1.2,1.2,20
2024-09-27T09:57:00Z,1.19,1.19,1.17,1.17,3160
2024-09-27T10:43:00Z,1.19,1.19,1.19,1.19,1
2024-09-27T10:48:00Z,1.2,1.2,1.2,1.2,20
2024-09-27T10:49:00Z,1.21,1.21,1.21,1.21,100
2024-09-27T10:50:00Z,1.21,1.21,1.21,1.21,42
2024-09-27T10:56:00Z,1.21,1.21,1.21,1.21,4
2024-09-27T11:00:00Z,1.26,1.26,1.26,1.26,481
2024-09-27T11:25:00Z,1.25,1.25,1.25,1.25,100
2024-09-27T11:26:00Z,1.25,1.25,1.25,1.25,203
2024-09-27T11:30:00Z,1.23,1.23,1.2,1.2,165
2024-09-27T11:35:00Z,1.23,1.23,1.23,1.23,394
2024-09-27T12:22:00Z,1.26,1.26,1.26,1.26,180
2024-09-27T12:27:00Z,1.26,1.27,1.26,1.27,1000
2024-09-27T12:31:00Z,1.26,1.26,1.26,1.26,28
2024-09-27T12:45:00Z,1.26,1.27,1.26,1.27,4822
2024-09-27T13:27:00Z,1.25,1.25,1.25,1.25,301
2024-09-27T13:30:00Z,1.25,1.27,1.25,1.27,262
2024-09-27T13:33:00Z,1.27,1.27,1.27,1.27,38
2024-09-27T13:36:00Z,1.27,1.27,1.27,1.27,1000
2024-09-27T13:37:00Z,1.28,1.3,1.28,1.3,2245
2024-09-27T13:38:00Z,1.3,1.31,1.3,1.31,5052
2024-09-27T13:39:00Z,1.31,1.31,1.31,1.31,58
2024-09-27T13:40:00Z,1.3,1.3,1.3,1.3,816
2024-09-27T13:41:00Z,1.29,1.29,1.29,1.29,1000
2024-09-27T13:42:00Z,1.29,1.29,1.29,1.29,2
2024-09-27T13:43:00Z,1.28,1.29,1.28,1.29,645
2024-09-27T13:47:00Z,1.26,1.26,1.25,1.25,400
2024-09-27T13:51:00Z,1.26,1.26,1.26,1.26,274
2024-09-27T14:01:00Z,1.28,1.28,1.28,1.28,200
2024-09-27T14:03:00Z,1.28,1.3,1.28,1.3,864
2024-09-27T14:04:00Z,1.3,1.3,1.3,1.3,200
2024-09-27T14:06:00Z,1.3,1.3,1.3,1.3,3442
2024-09-27T14:22:00Z,1.27,1.27,1.27,1.27,200
2024-09-27T14:28:00Z,1.3,1.32,1.3,1.32,1204
2024-09-27T14:31:00Z,1.32,1.32,1.32,1.32,30
2024-09-27T14:32:00Z,1.32,1.32,1.32,1.32,200
2024-09-27T14:33:00Z,1.33,1.34,1.33,1.34,606
2024-09-27T14:34:00Z,1.35,1.35,1.35,1.35,6434
2024-09-27T14:37:00Z,1.34,1.36,1.34,1.36,800
2024-09-27T14:39:00Z,1.34,1.34,1.34,1.34,105
2024-09-27T14:40:00Z,1.34,1.35,1.34,1.35,401
2024-09-27T14:46:00Z,1.32,1.32,1.3,1.3,1250
2024-09-27T14:47:00Z,1.31,1.31,1.3,1.3,73
2024-09-27T14:51:00Z,1.3,1.3,1.3,1.3,1000
2024-09-27T15:03:00Z,1.3,1.3,1.3,1.3,1000
2024-09-27T15:05:00Z,1.29,1.29,1.29,1.29,1500
2024-09-27T15:06:00Z,1.3,1.3,1.3,1.3,910
2024-09-27T15:09:00Z,1.3,1.3,1.29,1.29,200
2024-09-27T15:16:00Z,1.29,1.29,1.29,1.29,196
2024-09-27T15:22:00Z,1.28,1.28,1.26,1.26,413
2024-09-27T15:31:00Z,1.29,1.29,1.29,1.29,650
2024-09-27T15:33:00Z,1.27,1.28,1.27,1.28,319
2024-09-27T15:48:00Z,1.28,1.31,1.27,1.29,2507
2024-09-27T15:54:00Z,1.27,1.27,1.27,1.27,200
2024-09-27T16:06:00Z,1.29,1.29,1.29,1.29,200
2024-09-27T16:07:00Z,1.3,1.3,1.3,1.3,100
2024-09-27T16:10:00Z,1.29,1.3,1.29,1.3,781
2024-09-27T16:36:00Z,1.31,1.31,1.31,1.31,180
2024-09-27T16:45:00Z,1.3,1.3,1.3,1.3,110
2024-09-27T16:48:00Z,1.31,1.31,1.31,1.31,500
2024-09-27T16:50:00Z,1.3,1.3,1.3,1.3,500
2024-09-27T16:58:00Z,1.28,1.28,1.28,1.28,210
2024-09-27T17:01:00Z,1.28,1.28,1.28,1.28,118
2024-09-27T17:02:00Z,1.275,1.275,1.275,1.275,1
2024-09-27T17:29:00Z,1.29,1.29,1.29,1.29,1
2024-09-27T17:31:00Z,1.29,1.29,1.29,1.29,100
2024-09-27T17:34:00Z,1.29,1.29,1.29,1.29,100
2024-09-27T17:35:00Z,1.29,1.29,1.29,1.29,100
2024-09-27T17:39:00Z,1.3,1.3,1.3,1.3,900
2024-09-27T18:08:00Z,1.3,1.31,1.3,1.31,1278
2024-09-27T18:19:00Z,1.31,1.31,1.31,1.31,5
2024-09-27T18:26:00Z,1.31,1.31,1.31,1.31,95
2024-09-27T18:40:00Z,1.31,1.31,1.31,1.31,100
2024-09-27T18:45:00Z,1.31,1.31,1.31,1.31,88
2024-09-27T18:50:00Z,1.3,1.3,1.3,1.3,100
2024-09-27T19:03:00Z,1.29,1.29,1.29,1.29,78
2024-09-27T19:06:00Z,1.29,1.29,1.28,1.28,1023
2024-09-27T19:08:00Z,1.275,1.275,1.27,1.27,500
2024-09-27T19:18:00Z,1.27,1.27,1.27,1.27,200
2024-09-27T19:27:00Z,1.26,1.26,1.26,1.26,30
2024-09-27T19:36:00Z,1.26,1.26,1.26,1.26,416
2024-09-27T19:49:00Z,1.25,1.25,1.25,1.25,5100
2024-09-27T19:55:00Z,1.24,1.24,1.22,1.22,748
2024-09-27T19:58:00Z,1.23,1.23,1.23,1.23,100
2024-09-27T21:41:00Z,1.22,1.22,1.22,1.22,100
2024-09-27T21:44:00Z,1.18,1.18,1.18,1.18,165
2024-09-30T08:00:00Z,1.15,1.15,1.15,1.15,31
2024-09-30T08:02:00Z,1.15,1.15,1.15,1.15,10
2024-09-30T08:15:00Z,1.25,1.25,1.25,1.25,10
2024-09-30T08:48:00Z,1.21,1.21,1.2,1.2,241
2024-09-30T09:18:00Z,1.28,1.28,1.28,1.28,2
2024-09-30T09:25:00Z,1.28,1.29,1.28,1.29,61
2024-09-30T10:11:00Z,1.26,1.26,1.26,1.26,25
2024-09-30T10:19:00Z,1.24,1.24,1.24,1.24,560
2024-09-30T10:28:00Z,1.25,1.3,1.25,1.3,1050
2024-09-30T10:50:00Z,1.3,1.31,1.3,1.31,1148
2024-09-30T10:51:00Z,1.32,1.32,1.32,1.32,700
2024-09-30T11:00:00Z,1.31,1.31,1.31,1.31,4
2024-09-30T11:01:00Z,1.295,1.295,1.29,1.29,121
2024-09-30T11:46:00Z,1.26,1.26,1.26,1.26,2
2024-09-30T12:09:00Z,1.22,1.22,1.22,1.22,86
2024-09-30T12:23:00Z,1.22,1.22,1.22,1.22,166
2024-09-30T12:50:00Z,1.25,1.25,1.25,1.25,1
2024-09-30T13:06:00Z,1.23,1.23,1.23,1.23,7
2024-09-30T13:33:00Z,1.24,1.24,1.24,1.24,500
2024-09-30T13:40:00Z,1.28,1.28,1.28,1.28,28
2024-09-30T13:41:00Z,1.29,1.29,1.29,1.29,300
2024-09-30T13:58:00Z,1.24,1.24,1.24,1.24,25
2024-09-30T13:59:00Z,1.23,1.23,1.23,1.23,105
2024-09-30T14:00:00Z,1.24,1.24,1.24,1.24,106
2024-09-30T14:08:00Z,1.24,1.24,1.24,1.24,1
2024-09-30T14:11:00Z,1.24,1.24,1.24,1.24,24
2024-09-30T14:15:00Z,1.25,1.25,1.25,1.25,100
2024-09-30T14:31:00Z,1.27,1.27,1.27,1.27,100
2024-09-30T14:33:00Z,1.28,1.28,1.28,1.28,2590
2024-09-30T14:34:00Z,1.3,1.3,1.3,1.3,3311
2024-09-30T14:36:00Z,1.31,1.32,1.31,1.32,2712
2024-09-30T14:37:00Z,1.32,1.32,1.32,1.32,4543
2024-09-30T14:44:00Z,1.3,1.3,1.3,1.3,480
2024-09-30T14:45:00Z,1.3,1.3,1.3,1.3,200
2024-09-30T14:48:00Z,1.3,1.3,1.3,1.3,200
2024-09-30T14:51:00Z,1.3,1.3,1.29,1.29,800
2024-09-30T15:01:00Z,1.29,1.29,1.29,1.29,100
2024-09-30T15:10:00Z,1.28,1.28,1.27,1.28,521
2024-09-30T15:11:00Z,1.27,1.27,1.27,1.27,90
2024-09-30T15:18:00Z,1.27,1.27,1.27,1.27,200
2024-09-30T15:20:00Z,1.26,1.26,1.26,1.26,400
2024-09-30T15:27:00Z,1.25,1.25,1.25,1.25,4207
2024-09-30T15:29:00Z,1.25,1.25,1.25,1.25,125
2024-09-30T15:33:00Z,1.25,1.25,1.25,1.25,400
2024-09-30T15:34:00Z,1.25,1.25,1.25,1.25,60725
2024-09-30T15:35:00Z,1.25,1.25,1.25,1.25,100
2024-09-30T15:36:00Z,1.25,1.25,1.25,1.25,565
2024-09-30T15:37:00Z,1.25,1.25,1.25,1.25,24669
2024-09-30T15:38:00Z,1.25,1.25,1.25,1.25,8702
2024-09-30T15:45:00Z,1.23,1.23,1.23,1.23,979
2024-09-30T15:46:00Z,1.22,1.26,1.22,1.25,2600
2024-09-30T15:56:00Z,1.25,1.25,1.25,1.25,170
2024-09-30T16:15:00Z,1.24,1.24,1.24,1.24,200
